ID,Name,Sponsor,Event,Venue,Place,PhysicalDescription,Occasion,Notes,CallNumber,Keywords,Language,Date,Location,LocationType,Currency,CurrencySymbol,Status,PageCount,DishCount
30975,NO NAME,MOTORLINER KUNGSHOLM,NO EVENT,NO VENUE,NO PLACE,24x16.5cm folded; 24x33cm open,---------,Menu also contains English text,1938-0122_wotm,Empty,Empty,1938-09-04,MOTORLINER KUNGSHOLM,Empty,UNKNOWN,&&&,COMPLETE,3,131
30976,NO NAME,MOTORLINER KUNGSHOLM,NO EVENT,NO VENUE,NO PLACE,24x16.5cm folded; 24x33cm open,---------,Menu also contains English text,1938-0123_wotm,Empty,Empty,1938-09-04,MOTORLINER KUNGSHOLM,Empty,UNKNOWN,&&&,COMPLETE,2,120
30977,NO NAME,MOTORLINER KUNGSHOLM,NO EVENT,NO VENUE,NO PLACE,24x16.5cm folded; 24x33cm open,---------,Menu also contains English text,1938-0124_wotm,Empty,Empty,1938-09-05,MOTORLINER KUNGSHOLM,Empty,UNKNOWN,&&&,COMPLETE,2,131
30978,NO NAME,MOTORLINER KUNGSHOLM,NO EVENT,NO VENUE,NO PLACE,24x16.5cm folded; 24x33cm open,---------,Menu also contains English text,1938-0125_wotm,Empty,Empty,1938-09-05,MOTORLINER KUNGSHOLM,Empty,UNKNOWN,&&&,COMPLETE,2,144
30979,NO NAME,MOTORLINER KUNGSHOLM,NO EVENT,NO VENUE,NO PLACE,24x16.5cm folded; 24x33cm open,---------,Menu also contains English text,1938-0126_wotm,Empty,Empty,1938-09-06,MOTORLINER KUNGSHOLM,Empty,UNKNOWN,&&&,COMPLETE,2,125
30980,NO NAME,MOTORLINER KUNGSHOLM,NO EVENT,NO VENUE,NO PLACE,24x16.5cm folded; 24x33cm open,---------,Menu also contains English text,1938-0127_wotm,Empty,Empty,1938-09-07,MOTORLINER KUNGSHOLM,Empty,UNKNOWN,&&&,COMPLETE,2,123
30982,NO NAME,NASH'S,NO EVENT,NO VENUE,NO PLACE,22x14cm folded; 22x28cm open,---------,None,1938-0170_wotm,Empty,Empty,1938-07-28,NASH'S,Empty,DOLLARS,$,COMPLETE,5,109
30983,NO NAME,OTTO SCHWARZ RESTORÄ�NS,NO EVENT,NO VENUE,NO PLACE,26.5x18.5cm folded; 26.5x37cm open,---------,wine list in Latvian; Arthur H. Rumpf Menu Collection,1938-0194_wotm,Empty,Empty,1938-01-01,OTTO SCHWARZ RESTORÄ�NS,Empty,LATS,Ls,COMPLETE,13,183
30993,NO NAME,"PAQUEBOT ""NORMANDIE""""""",NO EVENT,NO VENUE,NO PLACE,27x21cm folded; 27x42cm open,---------,None,1938-0142_wotm,Empty,Empty,1935-06-10,"PAQUEBOT ""NORMANDIE""""""",Empty,UNKNOWN,&&&,COMPLETE,4,12
30994,NO NAME,"PAQUEBOT ""NORMANDIE""""""",NO EVENT,NO VENUE,NO PLACE,22x17cm folded; 22x34cm open,---------,Menu contains facing page translation in English.,1938-0143_wotm,Empty,Empty,NoTimeProvided,"PAQUEBOT ""NORMANDIE""""""",Empty,UNKNOWN,&&&,COMPLETE,3,50
30995,NO NAME,"PAQUEBOT ""NORMANDIE""""""",NO EVENT,NO VENUE,NO PLACE,27x21cm folded; 27x42cm open,---------,None,1938-0164_wotm,Empty,Empty,1938-07-09,"PAQUEBOT ""NORMANDIE""""""",Empty,UNKNOWN,&&&,COMPLETE,4,9
30997,NO NAME,PAUL'S SHIP AHOY CAFÃ©,NO EVENT,NO VENUE,NO PLACE,18x12cm folded; 18x24cm open,---------,None,1938-0137_wotm,Empty,Empty,1938-07-04,PAUL'S SHIP AHOY CAFÃ©,Empty,DOLLARS,$,UNDER REVIEW,3,188
30999,NO NAME,PFEIFFER'S,NO EVENT,NO VENUE,NO PLACE,33x15cm folded; 33x30cm open,---------,None,1938-0167_wotm,Empty,Empty,1938-07-10,PFEIFFER'S,Empty,DOLLARS,$,COMPLETE,7,265
31001,NO NAME,PLAZA HOTEL BUENOS AIRES,NO EVENT,NO VENUE,NO PLACE,32x25cm,---------,Arthur H. Rumpf Menu Collection,1938-0149_wotm,Empty,Empty,1938-07-04,PLAZA HOTEL BUENOS AIRES,Empty,ARGENTINE PESO,$,COMPLETE,1,152
31004,NO NAME,"R.M.S. ""QUEEN MARY""""""",NO EVENT,NO VENUE,NO PLACE,26.5x21.5cm folded; 26.5x43cm open,---------,Arthur H. Rumpf Menu Collection,1938-0118_wotm,Empty,Empty,1938-08-17,"R.M.S. ""QUEEN MARY""""""",Empty,UNKNOWN,&&&,COMPLETE,2,103
31005,NO NAME,"R.M.S. ""QUEEN MARY""""""",NO EVENT,NO VENUE,NO PLACE,27x18cm,---------,None,1938-0146_wotm,Empty,Empty,1938-06-16,"R.M.S. ""QUEEN MARY""""""",Empty,UNKNOWN,&&&,COMPLETE,1,97
31006,NO NAME,"R.M.S. ""QUEEN MARY""""""",NO EVENT,NO VENUE,NO PLACE,27x21cm folded; 27x42cm open,---------,Menu also contains some elements in French.,1938-0147_wotm,Empty,Empty,1938-06-30,"R.M.S. ""QUEEN MARY""""""",Empty,UNKNOWN,&&&,COMPLETE,3,20
31009,NO NAME,RAFFLES HOTEL,NO EVENT,NO VENUE,NO PLACE,18.5x11cm,---------,Arthur H. Rumpf Menu Collection,1938-0144_wotm,Empty,Empty,1938-06-14,RAFFLES HOTEL,Empty,UNKNOWN,&&&,COMPLETE,2,13
31010,NO NAME,RAFFLES HOTEL,NO EVENT,NO VENUE,NO PLACE,26x19cm folded; 26.38cm open,---------,Arthur H. Rumpf Menu Collection,1938-0145_wotm,Empty,Empty,1938-08-01,RAFFLES HOTEL,Empty,STRAITS DOLLAR 1904-1939,$,COMPLETE,27,215
31011,NO NAME,"S.S. ""NORMANDIE""""""",NO EVENT,NO VENUE,NO PLACE,22x17cm folded; 22x34cm open,---------,None,1938-0158_wotm,Empty,Empty,1938-07-06,"S.S. ""NORMANDIE""""""",Empty,UNKNOWN,&&&,COMPLETE,2,60
31012,NO NAME,"S.S. ""NORMANDIE""""""",NO EVENT,NO VENUE,NO PLACE,22x17cm folded; 22x34cm open,---------,None,1938-0159_wotm,Empty,Empty,1938-07-07,"S.S. ""NORMANDIE""""""",Empty,UNKNOWN,&&&,COMPLETE,2,60
31013,NO NAME,"S.S. ""NORMANDIE""""""",NO EVENT,NO VENUE,NO PLACE,22x17cm folded; 22x34cm open,---------,None,1938-0160_wotm,Empty,Empty,1938-07-08,"S.S. ""NORMANDIE""""""",Empty,UNKNOWN,&&&,UNDER REVIEW,2,66
31014,NO NAME,"S.S. ""NORMANDIE""""""",NO EVENT,NO VENUE,NO PLACE,22x17cm folded; 22x34cm open,---------,None,1938-0161_wotm,Empty,Empty,1938-07-09,"S.S. ""NORMANDIE""""""",Empty,UNKNOWN,&&&,COMPLETE,2,53
31015,NO NAME,"S.S. ""NORMANDIE""""""",NO EVENT,NO VENUE,NO PLACE,22x17cm folded; 22x34cm open,---------,"""Dejeuner""""""",1938-0162_wotm,Empty,Empty,1938-07-10,"S.S. ""NORMANDIE""""""",Empty,UNKNOWN,&&&,COMPLETE,2,53
31016,NO NAME,"S.S. ""NORMANDIE""""""",NO EVENT,NO VENUE,NO PLACE,22x17cm folded; 22x34cm open,---------,"""Diner""""""",1938-0163_wotm,Empty,Empty,1938-07-10,"S.S. ""NORMANDIE""""""",Empty,UNKNOWN,&&&,COMPLETE,2,53
31017,NO NAME,"S.S. ""NORMANDIE""""""",NO EVENT,NO VENUE,NO PLACE,22x13.5cm folded; 22x27cm open,---------,French Line,1938-0175_wotm,Empty,Empty,1938-11-06,"S.S. ""NORMANDIE""""""",Empty,UNKNOWN,&&&,COMPLETE,3,48
31018,NO NAME,"S.S. ""NORMANDIE""""""",NO EVENT,NO VENUE,NO PLACE,35x27cm folded; 35x54cm open,---------,French Line,1938-0176_wotm,Empty,Empty,1938-11-08,"S.S. ""NORMANDIE""""""",Empty,UNKNOWN,&&&,COMPLETE,3,175
31020,NO NAME,S.S. MANHATTAN,NO EVENT,NO VENUE,NO PLACE,23x15.5cm folded; 23x31cm open,---------,None,1938-0150_wotm,Empty,Empty,1938-07-03,S.S. MANHATTAN,Empty,UNKNOWN,&&&,COMPLETE,4,20
31022,NO NAME,SHANGHAI LOW,NO EVENT,NO VENUE,NO PLACE,29x18cm folded; 29x36cm open,---------,Menu also has Chinese characters.,1938-0152_wotm,Empty,Empty,1938-01-01,SHANGHAI LOW,Empty,DOLLARS,$,COMPLETE,12,251
31023,NO NAME,SKANSEN,NO EVENT,NO VENUE,NO PLACE,24.5x15cm,---------,Arthur H. Rumpf Menu Collection,1938-0116_wotm,Empty,Empty,1938-08-12,SKANSEN,Empty,NORWEGIAN KRONER,kr.,COMPLETE,1,24
31024,NO NAME,TAJ,NO EVENT,NO VENUE,NO PLACE,21x14cm  ,---------,Arthur H. Rumpf Menu Collection,1938-0186_wotm,Empty,Empty,1938-12-22,TAJ,Empty,UNKNOWN,&&&,COMPLETE,2,39
31025,NO NAME,TAJ,NO EVENT,NO VENUE,NO PLACE,21x14cm  ,---------,Arthur H. Rumpf Menu Collection,1938-0187_wotm,Empty,Empty,1938-12-22,TAJ,Empty,UNKNOWN,&&&,COMPLETE,2,26
31026,NO NAME,TRÃ¤DGÃ¥RDSFÃ¶RENINGENS,NO EVENT,NO VENUE,NO PLACE,24.5x17cm open; 24.5x34 open,---------,wine list in Swedish; Arthur H. Rumpf Menu Collection,1938-0195_wotm,Empty,Empty,1938-01-01,TRÃ¤DGÃ¥RDSFÃ¶RENINGENS,Empty,SWEDISH KRONOR SEK/KR,SEK,COMPLETE,13,195
31028,NO NAME,WALDORF ASTORIA,NO EVENT,NO VENUE,NO PLACE,20.5x15.5cm folded; 20.5x31cm open,---------,The New York Obstetrical Society,1938-0173_wotm,Empty,Empty,1938-10-21,WALDORF ASTORIA,Empty,UNKNOWN,&&&,COMPLETE,9,15
31030,NO NAME,WORCESTER COUNTRY CLUB,NO EVENT,NO VENUE,NO PLACE,13x15cm folded; 13x30cm open,---------,None,1938-0148_wotm,Empty,Empty,1938-06-23,WORCESTER COUNTRY CLUB,Empty,UNKNOWN,&&&,COMPLETE,4,12
31031,NO NAME,YE GOLDEN LION TAVERN,NO EVENT,NO VENUE,NO PLACE,29x21cm folded; 29x42cm open,---------,None,1938-0168_wotm,Empty,Empty,1938-07-17,YE GOLDEN LION TAVERN,Empty,DOLLARS,$,COMPLETE,4,316
31032,NO NAME,HOTEL ASTOR,NO EVENT,NO VENUE,NO PLACE,34x23cm,---------,None,1933-0104_wotm,Empty,Empty,1933-04-01,HOTEL ASTOR,Empty,DOLLARS,$,COMPLETE,2,187
31033,NO NAME,HOTEL ASTOR,NO EVENT,NO VENUE,NO PLACE,34x23cm,---------,None,1933-0105_wotm,Empty,Empty,1933-04-02,HOTEL ASTOR,Empty,DOLLARS,$,COMPLETE,2,169
31034,NO NAME,HOTEL ASTOR,NO EVENT,NO VENUE,NO PLACE,34x23cm,---------,None,1933-0107_wotm,Empty,Empty,1933-04-03,HOTEL ASTOR,Empty,DOLLARS,$,COMPLETE,2,188
31035,NO NAME,HOTEL ASTOR,NO EVENT,NO VENUE,NO PLACE,34x23cm,---------,None,1933-0108_wotm,Empty,Empty,1933-04-04,HOTEL ASTOR,Empty,DOLLARS,$,COMPLETE,2,188
31036,NO NAME,HOTEL ASTOR,NO EVENT,NO VENUE,NO PLACE,34x23cm,---------,None,1933-0109_wotm,Empty,Empty,1933-04-05,HOTEL ASTOR,Empty,DOLLARS,$,COMPLETE,2,175
31037,NO NAME,HOTEL ASTOR,NO EVENT,NO VENUE,NO PLACE,34x23cm,---------,None,1933-0110_wotm,Empty,Empty,1933-04-05,HOTEL ASTOR,Empty,DOLLARS,$,COMPLETE,2,188
31038,NO NAME,HOTEL ASTOR,NO EVENT,NO VENUE,NO PLACE,34x23cm,---------,None,1933-0111_wotm,Empty,Empty,1933-04-07,HOTEL ASTOR,Empty,DOLLARS,$,COMPLETE,2,175
31039,NO NAME,HOTEL ASTOR,NO EVENT,NO VENUE,NO PLACE,34x23cm,---------,None,1933-0112_wotm,Empty,Empty,1933-04-07,HOTEL ASTOR,Empty,DOLLARS,$,COMPLETE,2,190
31040,NO NAME,HOTEL ASTOR,NO EVENT,NO VENUE,NO PLACE,34x23cm,---------,None,1933-0113_wotm,Empty,Empty,1933-04-08,HOTEL ASTOR,Empty,DOLLARS,$,COMPLETE,2,158
31041,NO NAME,HOTEL ASTOR,NO EVENT,NO VENUE,NO PLACE,34x23cm,---------,None,1933-0114_wotm,Empty,Empty,1933-04-08,HOTEL ASTOR,Empty,DOLLARS,$,COMPLETE,2,190
31042,NO NAME,HOTEL ASTOR,NO EVENT,NO VENUE,NO PLACE,34x23cm,---------,None,1933-0115_wotm,Empty,Empty,1933-04-09,HOTEL ASTOR,Empty,DOLLARS,$,COMPLETE,2,171
31043,NO NAME,HOTEL ASTOR,NO EVENT,NO VENUE,NO PLACE,34x23cm,---------,None,1933-0116_wotm,Empty,Empty,1933-04-09,HOTEL ASTOR,Empty,DOLLARS,$,COMPLETE,2,188
31044,NO NAME,HOTEL ASTOR,NO EVENT,NO VENUE,NO PLACE,34x23cm,---------,None,1933-0118_wotm,Empty,Empty,1933-04-11,HOTEL ASTOR,Empty,DOLLARS,$,COMPLETE,2,174
31045,NO NAME,HOTEL ASTOR,NO EVENT,NO VENUE,NO PLACE,34x23cm,---------,None,1933-0119_wotm,Empty,Empty,1933-04-12,HOTEL ASTOR,Empty,DOLLARS,$,COMPLETE,2,174
31046,NO NAME,HOTEL ASTOR,NO EVENT,NO VENUE,NO PLACE,34x23cm,---------,None,1933-0120_wotm,Empty,Empty,1933-04-12,HOTEL ASTOR,Empty,DOLLARS,$,COMPLETE,2,191
31047,NO NAME,HOTEL ASTOR,NO EVENT,NO VENUE,NO PLACE,34x23cm,---------,None,1933-0121_wotm,Empty,Empty,1933-04-13,HOTEL ASTOR,Empty,DOLLARS,$,COMPLETE,2,176
31048,NO NAME,HOTEL ASTOR,NO EVENT,NO VENUE,NO PLACE,34x23cm,---------,None,1933-0122_wotm,Empty,Empty,1933-04-13,HOTEL ASTOR,Empty,DOLLARS,$,COMPLETE,2,191
31049,NO NAME,HOTEL ASTOR,NO EVENT,NO VENUE,NO PLACE,34x23cm,---------,None,1933-0123_wotm,Empty,Empty,1933-04-14,HOTEL ASTOR,Empty,DOLLARS,$,COMPLETE,2,188
31050,NO NAME,HOTEL ASTOR,NO EVENT,NO VENUE,NO PLACE,34x23cm,---------,None,1933-0124_wotm,Empty,Empty,1933-04-14,HOTEL ASTOR,Empty,DOLLARS,$,COMPLETE,2,201
31051,NO NAME,THE COMMODORE HOTEL,NO EVENT,NO VENUE,NO PLACE,19.5x14cm,---------,None,1933-0125_wotm,Empty,Empty,1933-05-15,THE COMMODORE HOTEL,Empty,UNKNOWN,&&&,COMPLETE,1,25
31052,NO NAME,THE COMMODORE HOTEL,NO EVENT,NO VENUE,NO PLACE,19.5x14cm,---------,None,1933-0126_wotm,Empty,Empty,1933-05-15,THE COMMODORE HOTEL,Empty,UNKNOWN,&&&,COMPLETE,1,24
31053,NO NAME,THE COMMODORE HOTEL,NO EVENT,NO VENUE,NO PLACE,19.5x14cm,---------,None,1933-0127_wotm,Empty,Empty,1933-05-15,THE COMMODORE HOTEL,Empty,UNKNOWN,&&&,COMPLETE,1,22
31054,NO NAME,HOTEL PLAZA,NO EVENT,NO VENUE,NO PLACE,30x21,---------,62 menus bound into 1 volume,1933-0128_wotm,Empty,Empty,1933-05-01,HOTEL PLAZA,Empty,DOLLARS,$,COMPLETE,62,4053
31055,NO NAME,HOTEL PIERRE,NO EVENT,NO VENUE,NO PLACE,20x12.5cm,---------,None,1933-0129_wotm,Empty,Empty,1933-05-02,HOTEL PIERRE,Empty,UNKNOWN,&&&,COMPLETE,1,20
31056,NO NAME,HOTEL PIERRE,NO EVENT,NO VENUE,NO PLACE,20x12.5cm,---------,None,1933-0130_wotm,Empty,Empty,1933-05-03,HOTEL PIERRE,Empty,UNKNOWN,&&&,COMPLETE,1,11
31057,NO NAME,HOTEL PIERRE,NO EVENT,NO VENUE,NO PLACE,20x12.5cm,---------,None,1933-0131_wotm,Empty,Empty,1933-05-13,HOTEL PIERRE,Empty,UNKNOWN,&&&,COMPLETE,1,20
31058,NO NAME,HOTEL PIERRE,NO EVENT,NO VENUE,NO PLACE,20x12.5cm,---------,None,1933-0132_wotm,Empty,Empty,1933-05-13,HOTEL PIERRE,Empty,UNKNOWN,&&&,COMPLETE,1,12
31059,NO NAME,HOTEL PIERRE,NO EVENT,NO VENUE,NO PLACE,28x18cm ,---------,None,1933-0133_wotm,Empty,Empty,1933-05-04,HOTEL PIERRE,Empty,DOLLARS,$,COMPLETE,1,126
31060,NO NAME,S.S. EXCALIBUR,NO EVENT,NO VENUE,NO PLACE,22.5x17cm folded; 22.5x34cm open,---------,None,1933-0134_wotm,Empty,Empty,1933-05-01,S.S. EXCALIBUR,Empty,UNKNOWN,&&&,COMPLETE,4,48
31061,NO NAME,THE AMBASSADOR,NO EVENT,NO VENUE,NO PLACE,28x17.5cm,---------,None,1933-0135_wotm,Empty,Empty,1933-05-10,THE AMBASSADOR,Empty,DOLLARS,$,COMPLETE,1,176
31062,NO NAME,THE AMBASSADOR,NO EVENT,NO VENUE,NO PLACE,28x17.5cm,---------,beverage list,1933-0136_wotm,Empty,Empty,NoTimeProvided,THE AMBASSADOR,Empty,DOLLARS,$,COMPLETE,1,8
31063,NO NAME,THE COMMODORE HOTEL,NO EVENT,NO VENUE,NO PLACE,26.5x20.5cm folded; 26.5x41cm open,---------,Testimonial Dinner to James A Farley,1933-0137_wotm,Empty,Empty,1933-05-13,THE COMMODORE HOTEL,Empty,UNKNOWN,&&&,COMPLETE,8,13
31064,NO NAME,HOTEL PIERRE,NO EVENT,NO VENUE,NO PLACE,34.5x21.5cm,---------,Restaurant dejeuner,1933-0138_wotm,Empty,Empty,1933-05-01,HOTEL PIERRE,Empty,DOLLARS,$,COMPLETE,2,190
31065,NO NAME,HOTEL PIERRE,NO EVENT,NO VENUE,NO PLACE,34.5x21.5cm,---------,Pierre roof dinner,1933-0139_wotm,Empty,Empty,1933-05-01,HOTEL PIERRE,Empty,DOLLARS,$,COMPLETE,2,198
31066,NO NAME,HOTEL PIERRE,NO EVENT,NO VENUE,NO PLACE,34.5x21.5cm,---------,Pierre roof dejeuner,1933-0140_wotm,Empty,Empty,1933-05-13,HOTEL PIERRE,Empty,DOLLARS,$,COMPLETE,2,185
31067,NO NAME,HOTEL PIERRE,NO EVENT,NO VENUE,NO PLACE,34.5x21.5cm,---------,Pierre roof dinner,1933-0141_wotm,Empty,Empty,1933-05-13,HOTEL PIERRE,Empty,DOLLARS,$,COMPLETE,2,196
31068,NO NAME,HOTEL PENNSYLVANIA,NO EVENT,NO VENUE,NO PLACE,23x15cm folded; 23x30cm open,---------,Commercial Education Association of New York City and Vicinity,1933-0142_wotm,Empty,Empty,1933-05-06,HOTEL PENNSYLVANIA,Empty,UNKNOWN,&&&,COMPLETE,7,8
31069,NO NAME,THE AMBASSADOR,NO EVENT,NO VENUE,NO PLACE,33x23cm,---------,None,1933-0143_wotm,Empty,Empty,1933-05-01,THE AMBASSADOR,Empty,DOLLARS,$,COMPLETE,1,244
31070,NO NAME,THE AMBASSADOR,NO EVENT,NO VENUE,NO PLACE,33x23cm,---------,None,1933-0144_wotm,Empty,Empty,1933-05-02,THE AMBASSADOR,Empty,DOLLARS,$,COMPLETE,1,249
31071,NO NAME,THE AMBASSADOR,NO EVENT,NO VENUE,NO PLACE,33x23cm,---------,None,1933-0145_wotm,Empty,Empty,1933-05-05,THE AMBASSADOR,Empty,DOLLARS,$,COMPLETE,1,255
31072,NO NAME,THE AMBASSADOR,NO EVENT,NO VENUE,NO PLACE,33x23cm,---------,None,1933-0146_wotm,Empty,Empty,1933-05-11,THE AMBASSADOR,Empty,DOLLARS,$,COMPLETE,1,222
31073,NO NAME,THE AMBASSADOR,NO EVENT,NO VENUE,NO PLACE,33x23cm,---------,None,1933-0147_wotm,Empty,Empty,1933-05-12,THE AMBASSADOR,Empty,DOLLARS,$,COMPLETE,1,239
31074,NO NAME,THE AMBASSADOR,NO EVENT,NO VENUE,NO PLACE,33x23cm,---------,None,1933-0148_wotm,Empty,Empty,1933-05-13,THE AMBASSADOR,Empty,DOLLARS,$,COMPLETE,1,139
31075,NO NAME,THE AMBASSADOR,NO EVENT,NO VENUE,NO PLACE,33x23cm,---------,None,1933-0149_wotm,Empty,Empty,1933-05-14,THE AMBASSADOR,Empty,DOLLARS,$,COMPLETE,1,113
31076,NO NAME,THE AMBASSADOR,NO EVENT,NO VENUE,NO PLACE,33x23cm,---------,None,1933-0150_wotm,Empty,Empty,1933-05-15,THE AMBASSADOR,Empty,DOLLARS,$,COMPLETE,1,204
31077,NO NAME,THE AMBASSADOR,NO EVENT,NO VENUE,NO PLACE,33x23cm,---------,None,1933-0151_wotm,Empty,Empty,1933-05-15,THE AMBASSADOR,Empty,DOLLARS,$,COMPLETE,1,248
31078,NO NAME,THE PLAZA,NO EVENT,NO VENUE,NO PLACE,23.5x15.5cm folded; 23.5x31cm open,---------,Friends of the Princeton Library,1933-0152_wotm,Empty,Empty,1933-05-04,THE PLAZA,Empty,DOLLARS,$,COMPLETE,17,10
31079,NO NAME,THE COMMODORE HOTEL,NO EVENT,NO VENUE,NO PLACE,33x21.5cm,---------,lunch counter dinner,1933-0153_wotm,Empty,Empty,1933-05-15,THE COMMODORE HOTEL,Empty,DOLLARS,$,COMPLETE,1,165
31080,NO NAME,THE COMMODORE HOTEL,NO EVENT,NO VENUE,NO PLACE,33x21.5cm,---------,station cafÃ© luncheon,1933-0154_wotm,Empty,Empty,1933-05-15,THE COMMODORE HOTEL,Empty,DOLLARS,$,COMPLETE,1,173
31081,NO NAME,THE COMMODORE HOTEL,NO EVENT,NO VENUE,NO PLACE,33x21.5cm,---------,lobby cafÃ©,1933-0155_wotm,Empty,Empty,1933-05-15,THE COMMODORE HOTEL,Empty,DOLLARS,$,COMPLETE,1,177
31082,NO NAME,THE COMMODORE HOTEL,NO EVENT,NO VENUE,NO PLACE,33x21.5cm,---------,dinner,1933-0156_wotm,Empty,Empty,1933-05-15,THE COMMODORE HOTEL,Empty,DOLLARS,$,COMPLETE,1,177
31083,NO NAME,THE COMMODORE HOTEL,NO EVENT,NO VENUE,NO PLACE,33x21.5cm,---------,lunch counter luncheon,1933-0157_wotm,Empty,Empty,1933-05-15,THE COMMODORE HOTEL,Empty,DOLLARS,$,COMPLETE,1,152
31084,NO NAME,THE COMMODORE HOTEL,NO EVENT,NO VENUE,NO PLACE,33x21.5cm,---------,luncheon,1933-0158_wotm,Empty,Empty,1933-05-15,THE COMMODORE HOTEL,Empty,DOLLARS,$,COMPLETE,1,165
31085,NO NAME,THE ROOSEVELT,NO EVENT,NO VENUE,NO PLACE,20x14cm folded; 20x28cm open,---------,The Allied Artists of America,1933-0159_wotm,Empty,Empty,1933-04-20,THE ROOSEVELT,Empty,UNKNOWN,&&&,COMPLETE,3,13
31086,NO NAME,S.S. EXCALIBUR,NO EVENT,NO VENUE,NO PLACE,22x16.5cm folded; 22x33cm open,---------,None,1933-0160_wotm,Empty,Empty,1933-04-26,S.S. EXCALIBUR,Empty,UNKNOWN,&&&,COMPLETE,3,55
31087,NO NAME,HOTEL PIERRE,NO EVENT,NO VENUE,NO PLACE,28x18cm ,---------,None,1933-0161_wotm,Empty,Empty,1933-04-25,HOTEL PIERRE,Empty,DOLLARS,$,COMPLETE,1,109
31088,NO NAME,THE AMBASSADOR,NO EVENT,NO VENUE,NO PLACE,33x23cm,---------,None,1933-0162_wotm,Empty,Empty,1933-04-23,THE AMBASSADOR,Empty,DOLLARS,$,COMPLETE,2,246
31089,NO NAME,HOTEL ASTOR,NO EVENT,NO VENUE,NO PLACE,34x23cm,---------,None,1933-0190_wotm,Empty,Empty,1933-04-30,HOTEL ASTOR,Empty,DOLLARS,$,COMPLETE,2,187
31090,NO NAME,HOTEL ASTOR,NO EVENT,NO VENUE,NO PLACE,34x23cm,---------,None,1933-0191_wotm,Empty,Empty,1933-04-30,HOTEL ASTOR,Empty,DOLLARS,$,COMPLETE,2,202
31091,NO NAME,THE COMMODORE HOTEL,NO EVENT,NO VENUE,NO PLACE,19.5x14cm,---------,grill room luncheon,1933-0193_wotm,Empty,Empty,1933-05-16,THE COMMODORE HOTEL,Empty,UNKNOWN,&&&,COMPLETE,1,25
31092,NO NAME,THE COMMODORE HOTEL,NO EVENT,NO VENUE,NO PLACE,19.5x14cm,---------,lobby cafÃ©,1933-0194_wotm,Empty,Empty,1933-05-16,THE COMMODORE HOTEL,Empty,UNKNOWN,&&&,COMPLETE,1,23
31093,NO NAME,THE COMMODORE HOTEL,NO EVENT,NO VENUE,NO PLACE,19.5x14cm,---------,main restaurant,1933-0195_wotm,Empty,Empty,1933-05-16,THE COMMODORE HOTEL,Empty,UNKNOWN,&&&,COMPLETE,1,23
31094,NO NAME,THE COMMODORE HOTEL,NO EVENT,NO VENUE,NO PLACE,19.5x14cm,---------,main restaurant,1933-0196_wotm,Empty,Empty,1933-05-16,THE COMMODORE HOTEL,Empty,UNKNOWN,&&&,COMPLETE,1,23
31095,NO NAME,THE COMMODORE HOTEL,NO EVENT,NO VENUE,NO PLACE,19.5x14cm,---------,main restaurant,1933-0197_wotm,Empty,Empty,1933-05-17,THE COMMODORE HOTEL,Empty,UNKNOWN,&&&,COMPLETE,1,25
31096,NO NAME,THE COMMODORE HOTEL,NO EVENT,NO VENUE,NO PLACE,19.5x14cm,---------,lobby cafÃ©,1933-0198_wotm,Empty,Empty,1933-05-17,THE COMMODORE HOTEL,Empty,UNKNOWN,&&&,COMPLETE,1,25
31097,NO NAME,THE COMMODORE HOTEL,NO EVENT,NO VENUE,NO PLACE,19.5x14cm,---------,grill room luncheon,1933-0199_wotm,Empty,Empty,1933-05-18,THE COMMODORE HOTEL,Empty,UNKNOWN,&&&,COMPLETE,1,25
31098,NO NAME,THE COMMODORE HOTEL,NO EVENT,NO VENUE,NO PLACE,19.5x14cm,---------,lobby cafÃ©,1933-0200_wotm,Empty,Empty,1933-05-18,THE COMMODORE HOTEL,Empty,UNKNOWN,&&&,COMPLETE,1,25
31099,NO NAME,THE COMMODORE HOTEL,NO EVENT,NO VENUE,NO PLACE,19.5x14cm,---------,main restaurant,1933-0201_wotm,Empty,Empty,1933-05-18,THE COMMODORE HOTEL,Empty,UNKNOWN,&&&,COMPLETE,1,25
31100,NO NAME,THE COMMODORE HOTEL,NO EVENT,NO VENUE,NO PLACE,19.5x14cm,---------,grill room luncheon,1933-0202_wotm,Empty,Empty,1933-05-19,THE COMMODORE HOTEL,Empty,UNKNOWN,&&&,COMPLETE,1,25
31101,NO NAME,THE COMMODORE HOTEL,NO EVENT,NO VENUE,NO PLACE,19.5x14cm,---------,lobby cafÃ©,1933-0203_wotm,Empty,Empty,1933-05-19,THE COMMODORE HOTEL,Empty,DOLLARS,$,COMPLETE,1,25
31102,NO NAME,THE COMMODORE HOTEL,NO EVENT,NO VENUE,NO PLACE,19.5x14cm,---------,main restaurant,1933-0204_wotm,Empty,Empty,1933-05-19,THE COMMODORE HOTEL,Empty,UNKNOWN,&&&,COMPLETE,1,24
31103,NO NAME,THE COMMODORE HOTEL,NO EVENT,NO VENUE,NO PLACE,19.5x14cm,---------,lobby cafÃ©,1933-0205_wotm,Empty,Empty,1933-05-20,THE COMMODORE HOTEL,Empty,UNKNOWN,&&&,COMPLETE,1,24
